公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
5515,建國工程股份有限公司,建國,建材營造,－,台北市敦化南路二段67號20樓,46298200,吳昌修,甘茂盛,孔思嘉,副總經理,王進財,02-27849730,1960/11/21,2003/10/06,新台幣                 10.0000元,2016000840,201600084,0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,張麗君,郭文吉,CHIEN KUO 　　,"20F., No. 67, Tun Hua S. Road, Sec. 2　　Taipei, Taiwan, R.O.C　　",02-27057895,spokesman@ckgroup.com.tw,http://www.ckgroup.com.tw,王進財,財務經理,02-27849730ext313,jintsai_wang@ckgroup.com.tw,http://www.ckgroup.com.tw/responsibility/,http://www.ckgroup.com.tw/investors/,20.1600084
5519,隆大營建事業股份有限公司,隆大,建材營造,－,高雄市前鎮區民權二路380號18樓之1,85898033,陳武聰,洪茂源,陳又齊,副董事長,洪茂源,07-3367041,1982/04/30,2014/02/10,新台幣                 10.0000元,2191971800,219197180,0,0,合併,每年,董事會,永豐金證券股務代理部,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,李芳文,陳政初,LD,"Rm1, 18th Floor, 380 Min Chuuan 2nd RoadKaohsiung Taiwan R.O.C.",07-3366685,longda@longda.com.tw,www.longda.com.tw,陳又齊,副董事長,07-3367041,longda@longda.com.tw,www.longda.com.tw,https://www.longda.com.tw/govern.php,21.919718
5538,開曼東明控股股份有限公司,東明-KY,鋼鐵工業,KY,高雄市岡山區中山北路140號15樓(訴訟及非訟代理人聯絡處),2769941,蔡清東,蔡弘泉,柯文玲,岡山東穎總經理,蔡正雄,07-6235538,2009/11/30,2013/12/16,新台幣                 10.0000元,2012033330,201203333,0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,彭以驊,謝明忠,TONG MING,"15F, No. 140,Chung Shen N. Rd., Kang Shan Dist.,Kaohsiung City, Taiwan R.O.C",07-6218099,tongming@tonggroup.com.tw,www.tonggroup.com.tw,柯文玲,總經理,0955365538,ir@tonggroup.com.tw,http://www.tonggroup.com.tw/36899320972510520497.html,https://www.tonggroup.com.tw/1997712289208442149627835297022356021312.html,20.1203333
5546,永固集團股份有限公司,永固-KY,建材營造,KY,台北市松山區復興北路99號15樓,77211448,簡國釧,林皇智,簡國釧,董事長,鄭秉宸,(02)27157546,2016/05/27,2020/05/20,新台幣                 10.0000元,823534020,82353402,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,100台北市中正區重慶南路一段83號5樓,安永聯合會計師事務所,余倩如,陳智忠,YGI,"5F., No. 99-1, Fuxing N. Rd., Songshan Dist., Taipei City 105Taiwan (R.O.C.)",(02)27157501,yonggu@yg1999.com,http://www.yg1999.com/tw/,鄭秉宸,經理,(02)27157546,yonggu5546@gmail.com,http://www.yg1999.com/tw/flzq/,http://www.yg1999.com/tw/gszl/list-17/,8.2353402
5706,鳳凰國際旅行社股份有限公司,鳳凰,觀光餐旅,－,台北市長安東路一段25號4樓,11322915,張巍耀,卞傑民,卞傑民,總經理,邵鼎清,25370000,1957/04/30,2011/10/21,新台幣                 10.0000元,849109200,84910920,0,0,合併,每年,股東會,永豐金證券股份有限公司,23816288,台北市博愛路17號3樓,致遠聯合會計師事務所,曾瑞燕,曾瓊慧,PHX TOUR,"4F,  NO.25,   CHANG-AN E. RD.  SEC.1TAIPEI  , TAIWAN",25232039,annie.chou@phoenix.com.tw,travel.com.tw,卞傑民,總經理,02-25378123,benjamin.pien@phoenix.com.tw,http://holder.travel.com.tw/,https://holder.travel.com.tw,8.491092
5906,台南生活(開曼)股份有限公司,台南-KY,貿易百貨,KY,台南市東區東門路二段297號1樓,36855058,楊青&#23791;,陳慧姝,黃鋕沅,會計經理,陳慧姝,(06)2006277,1999/02/08,2011/10/24,新台幣                 10.0000元,350406000,35040600,0,0,合併,每年,股東會,元富證券股份有限公司,02-27686668,台北市松山區光復北路11巷35號B1,勤業眾信聯合會計師事務所,吳長駿,楊朝欽,TAINAN CAYMAN,"1F., No.297, Sec.2, Dongmen. Rd.,East Dist., Tainan City701, Taiwan( R.O.C)Tainan, Taiwan, R.O.C.",(06)2004211,carol.lian@mail.tainancayman.com,www.tainancayman.com,連凰樺,財務經理,06-2006277,carol.lian@mail.tainancayman.com,https://reurl.cc/YYyRyL,https://reurl.cc/OjlG7R,3.50406
5907,Grand Ocean RetailGroupLimited,大洋-KY,貿易百貨,KY,台北市大安區復興南路二段237號14樓(訴訟及非訴訟代理人聯絡處),53013068,郭人豪,黃清海,張進國,副總裁,許進易,(02)2707-8833,2006/08/23,2012/06/06,新台幣                 10.0000元,1955310000,195531000,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市中正區重慶南路一段2號5樓,安侯建業聯合會計師事務所,張淑瑩,潘俊名,GORG,"14F., No.237, Sec. 2, Fuxing S. Rd., Da’an Dist.Taipei City 106, Taiwan",(02)2706-5229,jyxu27@gmail.com,http://www.grandocean.com.tw/,許進易,會計經理,(02)2707-8833 #106,jyxu27@gmail.com,http://www.grandocean.com.tw/,http://www.grandocean.com.tw/,19.5531
6024,群益期貨股份有限公司,群益期,金融保險業,－,台北市大安區敦化南路2段97號地下1樓,97176335,賈中道,毛振華,毛振華,總經理,林麗娟,2700-2888,1997/02/26,2017/10/16,新台幣                 10.0000元,2499375840,249937584,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市敦化南路2段97號地下2樓,安侯建業聯合會計師事務所,吳政諺,陳奕任,CFC,"B1., No. 97, Sec. 2, Dunhua S. Rord. Da'an Dist.,Taipei City 10682, Taiwan , R.O.C.",2705-9777,edward.mao@futures.capital.com.tw,https://www.capitalfutures.com.tw/zh-tw,毛振華,總經理,2700-2888,edward.mao@futures.capital.com.tw,https://www.capitalfutures.com.tw/zh-tw/relevant/stakeholders,https://www.capitalfutures.com.tw/zh-tw/company/governance,24.9937584
6108,競國實業股份有限公司,競國,電子零組件業,－,新北巿樹林區俊英街84巷6號,36084833,曹月霞,賴進財,蔡政宏,財務處長,賴進財,(02)2683-2626,1981/12/08,2008/12/30,新台幣                 10.0000元,1569943110,156994311,0,0,合併,每年,股東會,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,趙敏如,吳佳翰,APCB INC.　　,"No. 6, Lane 84, Chun-Ying St., Shu-Lin District,New Taipei City (23863), Taiwan",(02)2683-8440,em@apcb.com.tw　　,www.apcb.com.tw,蔡政宏,財務處長,(02)26832626-1300,em@apcb.com.tw,http://www.apcb.com.tw/LiHaiGuanXiRen.aspx?pid=12#jianbie,http://www.apcb.com.tw/DongShiHui.aspx?pid=10,15.6994311
6112,邁達特數位股份有限公司,邁達特,資訊服務業,－,台北市114內湖路一段516號10樓,16428796,曾文興,施建成,林弘香,財務長,謝智慧,(02)87978260,1998/04/16,2003/08/04,新台幣                 10.0000元,1883573360,188357336,66000000,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市中山區建國北路1段96號B1,安侯建業聯合會計師事務所,傅泓文,莊鈞維,Metaage,"10F,NO.516,Sec.1,Neihu Rd.,Taipei  114,TAIWAN, R.O.C.　Taipei ,TAIWAN, R.O.C.　",(02)87978261,public@metaage.com.tw,https://www.metaage.com.tw/,林弘香,財務長,87978260,public@metaage.com.tw,https://www.metaage.com.tw/investor_relations/stock_inquiry,https://www.metaage.com.tw/company_governance/structure,18.8357336
6115,鎰勝工業股份有限公司,鎰勝,電子零組件業,－,桃園市龜山區大華里頂湖路50號,22304288,黃子成,方義雄,高事榮,協理,丁文蓮,03-3282391,1986/11/25,2004/07/19,新台幣                 10.0000元,1876621540,187662154,0,0,合併,每年,股東會,永豐金証券(股)公司股務代理部,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,余倩如,呂倩雯,I-SHENG,"50, Tin Hwu Road. Ta Gann Village, Gwal San Hsian 　　Tao Yuang Hsien, Taiwan, R.O.C.　　",03-3284228,dillen@isheng.com.tw,www.isheng.com.tw,高事榮,協理,0332823921,dillen@isheng.com.tw,https://www.isheng.com.tw/esg/page/she-hui-ze-ren.4#li-hai-guan-xi-ren,https://www.isheng.com.tw/esg/page/gong-si-zhi-li.5,18.7662154
6117,迎廣科技股份有限公司,迎廣,電腦及週邊設備業,－,桃園市龜山區南上路350巷57號,9497109,賴文賢,黃國輝,康博興,特助,李淑玲,(03)3229898,1985/12/11,2003/08/25,新台幣                 10.0000元,915166150,91516615,0,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,台北市東興路8號1樓,安永聯合會計師事務所,張正道,楊智惠,IN WIN,"NO 57 LANE 350 NANSHANG ROAD　GUEISHAN HSIANG,TAOYUAN TAIWAN　　",(03)3527808,peter.kan@in-win.com.tw,https://www.in-win.com/,康博興,特助,(03)3229898#1226,peter.kan@in-win.com.tw,https://www.in-win.com/tw/csr/stakeholders-area,https://www.in-win.com/tw/investor/corporate-governance,9.1516615
6128,上福全球科技股份有限公司,上福,電腦及週邊設備業,－,台中市梧棲區自強路50號,56625344,王國印,王瑞麒,黃懷德,執行副總,黃育華,04-26393103,1978/07/12,2003/06/16,新台幣                 10.0000元,1275887400,127588740,0,0,合併,每年,董事會,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,安永聯合會計師事務所,黃宇廷,涂清淵,GPI　　,"50. Tzu-Chiang Rd.,　　Wu-Chi Town, Taichung City, Taiwan　　",04-26396204,gpico@gpi.com.tw,www.gpi.com.tw,黃裕程,董事室資深管理師,04-26393103,csr@gpi.com.tw,https://www.gpi.com.tw/csr-4.html,https://www.gpi.com.tw/governance.html,12.758874
6133,金橋科技股份有限公司,金橋,電子零組件業,－,新北市深坑區北深路三段270巷6號3樓,4865462,林麥升,蔣德山,邱建明,財務長兼發言人,暫缺,(02)2662-7300,1976/11/26,2003/08/15,新台幣                 10.0000元,1170062940,117006294,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,余聖河,羅瑞芝,GBE　,"3F., NO.6, LANE 270, SEC. 3, BEISHEN RD., SHENKENG DIST.222, NEW TAIPEI CITY,TAIPEI TAIWAN, R.O.C.",(02)2662-0642,james.chiu@gbe.com.tw,www.gbe.com.tw,邱建明,財務長,(02)26627300,james.chiu@gbe.com.tw,http://www.gbe.com.tw/Investor%20Relations.html,－,11.7006294
6136,富爾特科技股份有限公司,富爾特,通信網路業,－,新北市新店區寶強路6-3號5樓,86616791,吳長青,鄭正川,鄭正川,總經理,毛睿烽,(02)8912-4300,1992/04/13,2003/08/25,新台幣                 10.0000元,1155364120,115536412,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,立本台灣聯合會計師事務所,劉克宜,許坤錫,FTC　　,"5F., No.6-3, Baoqiang Rd., Xindian Dist., New Taipei City 23144, TaiwanNew Taipei City , Taiwan, R.O.C　　",02-89124301,ir@fullerton.com.tw,www.fullerton.com.tw,鄭正川,總經理,(02)8912-4300,ir@fullerton.com.tw,https://ir.fullerton.com.tw/stakeholder/1,https://govern.fullerton.com.tw/governance/1,11.5536412
6139,亞翔工程股份有限公司,亞翔,其他電子業,－,新北市汐止區大同路一段175號14樓,12204275,姚祖驤,蔣曉麟,蔣曉麟,總經理,陳淑珍,26919099,1978/12/07,2003/08/25,新台幣                 10.0000元,2333190580,233319058,0,0,合併,每年,股東會,中國信託商業銀行,02-6636-5566,台北市重慶南路一段83號5樓,資信聯合會計師事務所,黃增國,陳榮華,L & K　,"14F., No.175, Sec. 1, Datong Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.",26907168,FD1300@lkeng.com.tw,www.lkeng.com.tw,陳淑珍,財會處副總,02-26919099,FD1300@lkeng.com.tw,www.lkeng.com.tw,https://www.lkeng.com.tw/investors2.php,23.3319058
6141,柏承科技股份有限公司,柏承,電子零組件業,－,台北市大安區基隆路二段112號12樓,23750095,李齊良,洪宗義,張美齡,總經理特助,黃月雲,(03)354-3961,1990/05/20,2003/10/22,新台幣                 10.0000元,1133540050,113354005,0,0,合併,每年,股東會,富邦綜合證券股務代理部,(02)2361-1300,台北市中正區許昌街17號11樓,資誠聯合會計師事務所,林佳鴻,林瑟凱,PLOTECH　,"　　12F  NO. 112  SEC. 2, KEE  LUNG  RD　　TAIPEI., TAIWAN",(03)354-3963,finances@plotech.com,https://www.plotech.com,張美齡,總經理特助,(02)2737-5351,may@plotech.com,https://www.plotech.com,https://www.plotech.com,11.3354005
6152,百一電子股份有限公司,百一,通信網路業,－,桃園市中壢區自強一路3號,89549585,許錦輝,謝恆榮,謝恆榮,總經理,黃麗珍,03-4615000,1995/06/12,2009/12/08,新台幣                 10.0000元,1677384630,167738463,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,安永聯合會計師事務所,羅筱靖,陳國帥,PRIME,"3, Tze-Chiang 1st Road, Chung-Li Industrial Zone, Chung-Li City,Chung-Li Dist., Taoyuan City, Taiwan.",03-4614000,lilian@pesi.com.tw,www.pesi.com.tw,黃麗珍,財務部 IR經理,03-461-5000 # 305,lilian@pesi.com.tw,http://www.pesi.com.tw/about/§Q?`???Y?H±M°?,https://www.pesi.com.tw/governing,16.7738463
6155,鈞寶電子工業股份有限公司,鈞寶,電子零組件業,－,桃園市平鎮區南豐路269號,22306130,楊正利,蔡裕江,蔡裕江,總經理,陳震漢,03-4698855,1986/11/29,2006/08/18,新台幣                 10.0000元,880239880,88023988,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路1段96號B1,安永聯合會計師事務所,林政緯,陳國帥,KC　　,"No.269, Nanfong Rd. , Pingjhen District , Taoyuan City 324 , R. O. C　　",03-4690127,kc@mail.kingcore.com.tw,www.kingcore.com.tw,蔡裕江,總經理,03-4698855,kc@mail.kingcore.com.tw,https://www.kingcore.com/tw/interested-parties,https://www.kingcore.com/tw/investorarea-65,8.8023988
6164,華興電子工業股份有限公司,華興,光電業,－,新北市新店區中正路542-5號5樓,34168978,劉守雄,劉守雄,倪志誠,總經理室副總經理,待人選確定後公告,(02)22186891,1977/09/06,2008/10/21,新台幣                 10.0000元,800000000,80000000,0,0,合併,每年,董事會,中國信託商業銀行股份有限公司,(02)6636-5566,台北市中正區重慶南路一段83號5樓,安永聯合會計師事務所,羅筱靖,馬君廷,LEDTECH　,"5F.,NO.542-5,ZHONGZHENG  RD.,XINDIAN DIST.,　NEW TAIPEI  CITY , TAIWAN, R.O.C.",(02)22194336,alvin_ni@ledtech.com.tw,www.ledtech.com,倪志誠,總經理室副總經理,(02)22186891-1100,alvin_ni@ledtech.com.tw,www.ledtech.com.tw/investor-cn/corporate-governance-cn/,https://www.ledtech.com.tw/investor-cn/corporate-governance-cn/,8.0
6165,浪凡網路科技股份有限公司,浪凡,數位雲端,－,臺北市士林區中山北路五段506號4樓,4386575,王亦衡,王亦衡,王亦衡,董事長,陳華滋,(02)2731-0868,1973/04/18,2003/08/04,新台幣                 10.0000元,777526230,77752623,0,0,合併,每年,董事會,福邦證券(股)公司股務代理部,(02)2383-6888,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,紀孟君,楊樹芝,Lang,"4F., No. 506, Sec. 5, Zhongshan N. Rd., Shilin Dist.,Taipei City 111 , Taiwan (R.O.C.)",(02)2731-1508,investor@langinc.com.tw,www.langinc.com.tw,王亦衡,董事長,(02)2731-0868,investor@langinc.com.tw,https://langinc.com.tw/§????H???Y?B?z???f/,https://langinc.com.tw/???q?v?z/,7.7752623
6166,凌華科技股份有限公司,凌華,電腦及週邊設備業,－,桃園市龜山區華亞一路66號,89593343,劉鈞,黃怡暾,陳淑芬,協理,林郁庭,(03)216-5088,1995/08/29,2004/11/08,新台幣                 10.0000元,2174972570,217497257,14707559,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,劉建良,王儀雯,ADLINK　　,"No. 66, Huaya 1st Rd., Guishan Dist.,Taoyuan City 333411, Taiwan(R.O.C.)",(03)328-5717,investor@adlinktech.com,www.adlinktech.com,陳淑芬,協理,(03)216-5088,iris.chen@adlinktech.com,https://www.adlinktech.com/tw/investorrelations,https://www.adlinktech.com/tw/Management,21.7497257
6168,宏齊科技股份有限公司,宏齊,光電業,－,新竹市中華路五段522巷18號,89358419,汪秉龍,汪秉龍,蘇育慧,財務部副處長,李佳慈,03-5399889,1995/03/21,2003/08/25,新台幣                 10.0000元,2060698010,206069801,0,0,合併,每年,董事會,宏遠證券股份有限公司,02-77198899,台北市信義路四段236號3樓,勤業眾信聯合會計師事務所,方蘇立,張雅芸,HARVATEK CORPOR,"No.18,Lane 522,Section 5,Chung  Hwa Road, Hsin Chu, Taiwan R.O.C.Hsin Chu, Taiwan R.O.C.　",03-5399237,evasu@harvatek.com.tw,www.harvatek.com,蘇育慧,財務部副處長,03-5399889#1200,evasu@harvatek.com.tw,https://www.harvatek.com/zh-tw/a4-2233-5814/§Q?`???Y?H±M°?.html,https://www.harvatek.com/zh-tw/a4-1508-3432/???q?v?z.html,20.6069801
6183,關貿網路股份有限公司,關貿,資訊服務業,－,台北市南港區三重路19-13號6樓,97162640,張陸生,高國峰,陳雪桃,副總經理,方念德,02-26551188,1996/08/06,2011/12/01,新台幣                 10.0000元,1500000000,150000000,0,0,合併,每年,股東會,兆豐證券股份有限公司,02-33930898,(100)臺北市中正區忠孝東路2段95號1樓,安永聯合會計師事務所,張正道,林世寰,TRADE-VAN　　,"6FL., No.19-13, Sanchung Road　Taipei, Taiwan,R.O.C.　　",02-26550598,marketing@tradevan.com.tw,http://www.trade-van.com/,陳雪桃,副總經理,02-26551188,grace.chen@tradevan.com.tw,http://www.trade-van.com/investor/index.do?act=stockholder&type=11,https://www.trade-van.com/investor/index.do?act=investor-1&type=5,15.0
6184,大豐有線電視股份有限公司,大豐電,其他,－,新北市土城區中華路二段207號5樓,96974228,張銘志,劉登榮,劉家君,法務室副總,柯勻婷,(02)8253-8888,1996/03/11,2005/02/15,新台幣                 10.0000元,1585487420,158548742,0,0,合併,每半會計年度,董事會,宏遠證券股份有限公司,(02)2326-8818,台北市信義路4段236號3樓,資誠聯合會計師事務所,張淑瓊,吳仁杰,Dafeng TV Ltd.,"5F., No.207, Sec. 2, Zhonghua Rd.,Tucheng Dist., New Taipei City,Taiwan",(02)2266-1234,lydialiu@dmg.tv,http://www.dafeng.tv,劉家君,法務室副總,(02)8253-8888-4200,lydialiu@dmg.tv,http://www.dafeng.tv/company/index.php?d=18,https://www.dafeng.tv/about/about#???q?v?z,15.8548742
6189,豐藝電子股份有限公司,豐藝,電子通路業,－,臺北市內湖區環山路一段32號4樓,22151585,陳澄芳,杜懷琪,杜懷琪,總經理,吳麗雪,02-26590303,1986/05/26,2004/05/24,新台幣                 10.0000元,2190359870,219035987,0,0,合併,每年,董事會,元大證券(股)公司股務代理部,02-2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,郭乃華,池瑞全,Promate,"4F NO.32 SEC.1 HUAN SHAN RD.,NEI HUTAIPEI 114 TAIWAN R.O.C",02-26590005,jasmine_wu@promate.com.tw,https://www.promate.com.tw/,吳麗雪,財務主管,26590303#1371,jasmine_wu@promate.com.tw,https://www.promate.com.tw/esg/stakeholders/,https://www.promate.com.tw/esg/corporate_governance/,21.9035987
