公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址,公司網站內公司治理資訊專區網址,股本(億元)
2352,佳世達科技股份有限公司,佳世達,電腦及週邊設備業,－,桃園市龜山區山鶯路157號,12490306,陳其宏,黃漢州,洪秋金,財務長,王立善,03-3598800,1984/04/21,1996/07/22,新台幣                 10.0000元,15805065050,1580506505,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,尹元聖,張惠貞,Qisda,"157 Shan-Ying Road,Gueishan, Taoyuan 333, Taiwan,R.O.C.",03-3593389,Investor@Qisda.com,Qisda.com.tw,許銘哲,資深經理,"033598800#3202,#2699",Investor@Qisda.com,http://www.qisda.com.tw/page.aspx?uid=50,https://www.qisda.com/tw/investor/governance/situation,158.0506505
2353,宏碁股份有限公司,宏碁,電腦及週邊設備業,－,台北市松山區復興北路369號7樓之5,20828393,陳俊聖,簡慧祥,陳怡如,財務長,張鉅靈,(02)27195000,1976/08/01,1996/09/18,新台幣                 10.0000元,30478538280,3047853828,0,0,合併,每年,董事會,宏碁股份有限公司股務室,(02)27195000,台北市松山區復興北路369號7樓之5,安侯建業聯合會計師事務所,施威銘,高靚玟,ACER,"7F-5, 369, Fuxing N. Rd.Taipei 105, Taiwan, R.O.C.",(02)87125519,stock.affairs@acer.com,http://www.acer.com,張家菲,處長,(02)26961234,investor.relations@acer.com,https://www.acer-group.com/ag/zh/TW/content/stakeholder-grievance-mechanism,https://www.acer-group.com/corporate/zh/investor-relations/corporate-governance,304.7853828
2354,鴻準精密工業股份有限公司,鴻準,其他電子業,－,新北市土城區中山路3-2號,23707801,陳國寶,潘彥仁,林鈺凱,資深專案經理,林鈺凱,22680970,1990/04/26,1996/10/08,新台幣                 10.0000元,14144851920,1414485192,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,徐潔如,胡智華,FTC,"NO.3-2 Chung-Shan Rd.Tu-Cheng City,Taipei Shein. R.O.C.",22687176,ftc-twse@ftc-foxconn.com,www.foxconntech.com.tw,林鈺凱,發言人,02-22680970,IRPR@ftc-foxconn.com,https://www.foxconntech.com.tw/CSR/communication-frequency/,https://www.foxconntech.com.tw/corporate-governance/overview/,141.4485192
2355,敬鵬工業股份有限公司,敬鵬,電子零組件業,－,桃園市蘆竹區內厝里內厝街46號,43816068,曾劉玉枝,林玉女,蕭公彥,處長,黃郁雅,03-3222226,1979/09/26,1996/10/14,新台幣                 10.0000元,3974954200,397495420,0,0,合併,每年,股東會,康和綜合證券股份有限公司,02- 87871888,110台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,吳佳翰,趙敏如,CHIN-POON,"NO.46, NEI-TSUOH ST., LU-CHU DIST.,TAO-YUAN CITY, TAIWAN, R.O.C",03-3218064,spokesman@tw.chinpoon.com,https://www.chinpoon.com,蕭公彥,處長,03-3222226,spokesman@tw.chinpoon.com,https://www.chinpoon.com/stakeholder,https://www.chinpoon.com/sustainability/,39.749542
2356,英業達股份有限公司,英業達,電腦及週邊設備業,－,北市後港街六十六號,4322046,葉力誠,蔡枝安,游進寶,副總經理,蔡枝安,28810721,1975/06/09,1996/11/13,新台幣                 10.0000元,35874750660,3587475066,0,0,合併,每年,董事會,台新證券股務代理部,25048125,北市建國北路一段九十六號地下一樓,安侯建業聯合會計師事務所,郭柔蘭,陳盈如,INVENTEC,"66,Hou-Kang StreetTaipei,Taiwan,R.O.C",28828086,iec@inventec.com,https://www.inventec.com/,張舋之,經理,28810721#21656,Chang.Ada@inventec.com,https://esg.inventec.com/sustainable-development/communication-with-stakeholders,https://www.inventec.com/tw/governance,358.7475066
2357,華碩電腦股份有限公司,華碩,電腦及週邊設備業,－,台北市北投區立德路15號,23638777,施崇棠,許先越/胡書賓,吳長榮,財務長,宋致皓,(02)28943447,1990/04/02,1996/11/14,新台幣                 10.0000元,7427602800,742760280,0,0,合併,每年,股東會,凱基證券(股)公司股務代理部,(02)23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,張淑瓊,徐聖忠,ASUSTEK,"No. 15, Lide Rd., BeitouTaipei 112, Taiwan, R.O.C.",(02)28926140,investor@asus.com,http://www.asus.com.tw,吳長榮,財務長,(02)28943447,investor@asus.com,http://csr.asus.com/chinese/index.aspx#121,https://www.asus.com/tw/pages/investor/,74.276028
2360,致茂電子股份有限公司,致茂,其他電子業,－,桃園市龜山區文茂路88號,9461025,黃欽明,黃欽明,應正,財務長,簡瑞瑩,(03)327-9999,1984/11/08,1996/12/21,新台幣                 10.0000元,4252737420,425273742,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,104496台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,高逸欣,王儀雯,CHROMA,"No. 88, Wenmao Rd., Guishan Dist.,Taoyuan City, Taiwan",(03)327-8898,info@chromaate.com,http://www.chromaate.com,簡瑞瑩,處長,(03)327-9999,jennifer@chroma.com.tw,https://www.chromaate.com/tw/investors/corporate_governance/stakeholders,https://www.chromaate.com/tw/investors/corporate_governance/organization,42.5273742
2362,藍天電腦股份有限公司,藍天,電腦及週邊設備業,－,新北市新莊區思源路555號35樓,9424319,許崑泰,蔡明賢,吳麥,財務長,邱淑娟,(02)22789696,1983/10/04,1997/04/02,新台幣                 10.0000元,6222630000,622263000,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,馮敏娟,林柏全,CLEVO CO.,"35F., No. 555, Siyuan Rd., Xinzhuang Dist.New Taipei City 242, Taiwan",(02)22784795,public@clevo.com.tw,www.clevo.com.tw,吳麥,財務長,02-2278-9696,public@clevo.com.tw,www.clevo.com.tw,www.clevo.com.tw/tw/investment/investment_governance,62.2263
2363,矽統科技股份有限公司,矽統,半導體業,－,新竹市公道五路二段180號,22099202,洪嘉聰,戎樂天,戎樂天,總經理,黃柏文,(03)5166000,1987/08/26,1997/08/01,新台幣                 10.0000元,5149881610,514988161,0,0,合併,每年,股東會,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段２３６號３樓,安永聯合會計師事務所,胡慎緁,許新民,SiS,"No.180,Sec.2,Gongdaowu Rd.,HSIN CHU,TAIWAN,R.O.C.",(03)5166668,support@sis.com,www.sis.com,黃柏文,副總經理,(03)5166000,IR@sis.com,www.sis.com,https://www.sis.com/zh-tw/Investory/GovernancePolicy,51.4988161
2367,燿華電子股份有限公司,燿華,電子零組件業,－,新北市土城區中山路4巷3號,5637971,張元銘,洪顯青,吳錦芳,副總,劉長寧,(02)22685071,1984/12/31,1997/12/13,新台幣                 10.0000元,7094071750,709407175,0,0,合併,每年,股東會,燿華電子股務室,(02)2705-1333,台北市敦化南路二段98號12樓,安侯建業會計師事務所,洪士剛,許明芳,UNITECH,"NO.3, Lane 4 ,Chung-Shan Road,Tucheng Dist, New Taipei City,Taiwan ROC",(02)22685074,kanty-wu@pcbut.com.tw,https://www.pcbut.com.tw,吳錦芳,副總,(02)22685071,kanty-wu@pcbut.com.tw,https://esg.pcbut.com.tw/twww/?p=1924,https://www.pcbut.com.tw/portal/inner-page.html?P=5&SP=0,70.9407175
2368,金像電子(股)公司,金像電,電子零組件業,－,桃園市中壢區西園路113號,30955404,楊承澤,楊承澤,楊承蓉,處長,楊長津,(03)4612541,1981/09/05,1998/03/09,新台幣                 10.0000元,4918395050,491839505,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳昭伶,張淳儀,GCE,"NO.113,Shi Yuan Rd.Chung Li IND.PARK.Taoyuan Taiwan R.O.C.",(03)2506349,2c0@gce.com.tw,http://www.gce.com.tw/,楊承蓉,處長,03)4612541-22588,Tina_yang@gce.com.tw,http://www.gce.com.tw/gce_tw/financial.html,https://www.gce.com.tw/director.html,49.1839505
2369,菱生精密工業股份有限公司,菱生,半導體業,－,台中市潭子區南二路五之一號,55625676,葉樹泉,蔡澤松,許日明,副總經理,蔡汐姿,04-25335120,1973/04/23,1998/04/10,新台幣                 10.0000元,3801023440,380102344,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,100台北市重慶南路一段83號5F,勤業眾信聯合會計師事務所,吳麗冬,劉力維,LPI,"5-1 Nan 2nd RoadTaichung, Taiwan R.O.C.",04-25327904,lpi@lingsen.com.tw,https://www.lingsen.com.tw,許日明,副總經理,04-25335120,jiminghsu@lingsen.com.tw,https://www.lingsen.com.tw,https://www.lingsen.com.tw/webc/html/investor/CorporateGovernance.aspx,38.0102344
2371,大同股份有限公司,大同,電機機械,－,台北市中山北路3段22號,11026506,張榮華,沈柏延,丁爾昆,策略長,張瑞凱,02-25925252,1950/04/11,1962/02/09,新台幣                 10.0000元,21508348510,2150834851,0,0,合併,每半會計年度,董事會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段六號六樓,安侯建業聯合會計師事務所,陳宗哲,賴麗真,TATUNG COMPANY,"22 Chungshan North Road,3rd Sec.,Taipei,Taiwan,R.O.C",02-25921813,edward.ting@tatung.com,https://www.tatung.com,丁爾昆,策略長,02-25925252轉3780,edward.ting@tatung.com,https://www.tatung.com/tw/info/appeal,https://www.tatung.com/tw/info/comp-gov-operation,215.0834851
2374,佳能企業股份有限公司,佳能,光電業,－,新北市新莊區中環路三段200號18樓,11394902,章孝祺,章孝祺,章孝祺,董事長暨總經理,鄭可人,(02)8522-9788,1965/05/21,1995/01/16,新台幣                 10.0000元,2893635120,289363512,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號五樓,資誠聯合會計師事務所,阮呂曼玉,馮敏娟,ABILITY,"18F.,No.200, Sec. 3, Zhonghuan Rd., Xinzhuang DistNew Taipei City 24242, Taiwan (R.O.C.)",(02)8522-9789,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw,鄭可人,公關經理,02-8522 9788,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw,https://www.abilitycorp.com.tw/c/about_opertion.php,28.9363512
2376,技嘉科技股份有限公司,技嘉,電腦及週邊設備業,－,新北市新店區寶強路六號,22044755,葉培城,李宜泰/林英宇,劉文忠,協理,蕭文達,89124000,1986/04/30,1998/09/24,新台幣                 10.0000元,6698888860,669888886,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,梁益彰,陳啟東,GIGABYTE,"No.6, Baoqiang Rd.,Xindian Dist.,New Taipei City 231,Taiwan",02-89124010,stockholder@gigabyte.com,http://www.gigabyte.com,劉文忠,協理,89124000,stockholder@gigabyte.com,http://www.gigabyte.tw/gigabyte.aspx?s=-3&p=,https://csr.gigabyte.tw/corporate-organization/ ; https://www.gigabyte.com/tw/Investor/81,66.9888886
2377,微星科技股份有限公司,微星,電腦及週邊設備業,－,新北市中和區立德街69號,22178368,徐祥,黃金請,洪寶玉,副總經理,張茹婷,(02)32345599,1986/08/04,1998/10/31,新台幣                 10.0000元,8448561990,844856199,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,于智帆,余正富,MSI,"No.69, Lide St., Zhonghe Dist.,New Taipei City 235, Taiwan  R.O.C.",(02)22271707,080419861@msi.com.tw,http://tw.msi.com/,張茹婷,協理,(02)32345599,080419862@msi.com,http://tw.msi.com/,http://tw.msi.com/,84.4856199
2379,瑞昱半導體股份有限公司,瑞昱,半導體業,－,新竹科學園區創新二路2號,22671299,邱順建,顏光裕,黃依瑋,副總經理,陳慧珊,03-5780211,1987/10/21,1998/10/26,新台幣                 10.0000元,5128636410,512863641,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5F,資誠聯合會計師事務所,李典易,鄭雅慧,RT,"No.2, Innovation Road Ⅱ, Hsinchu Science Park, Hsinchu 300, TaiwanHSINCHU,TAIWAN",03-5633909,investors@realtek.com,www.realtek.com,陳慧珊,投資人關係經理,03-5780211,investors@realtek.com,www.realtek.com,https://www.realtek.com/Article/Index?menu_id=324&lang=zh-TW,51.2863641
2382,廣達電腦股份有限公司,廣達,電腦及週邊設備業,－,桃園市龜山區文化里文化二路188號,22822281,林百里,梁次震,楊俊烈,資深副總暨財務長,許昭瑾,03-3272345,1988/05/09,1999/01/08,新台幣                 10.0000元,38626274320,3862627432,0,0,合併,每半會計年度,董事會,中國信託商業銀行   代理部,02-66365566,台北市重慶南路一段83號 5樓,安侯建業聯合會計師事務所,吳趙仁,連淑凌,QCI,"No.211, Wenhua 2nd Rd., Guishan Dist.,Taoyuan City 33377, Taiwan, R. O. C.",03-3271511,qci.invest@quantatw.com,www.quantatw.com,許昭瑾,副處長,03-3272345,qci.invest@quantatw.com,https://www.quantatw.com/Quanta/chinese/esg/contact_sc.aspx,https://www.quantatw.com/Quanta/chinese/corporategovernance/corporategovernance.aspx,386.2627432
2383,台光電子材料股份有限公司,台光電,電子零組件業,－,桃園巿觀音區觀音工業區大同一路18號,86521351,董定宇,董定宇,莊育清,資深經理,王凱弘,(03)4837937,1992/03/24,1998/11/27,新台幣                 10.0000元,3467735990,346773599,0,0,合併,每年,董事會,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,江曉苓,許淑敏,EMC,"No.18, Datong 1st Rd., Guanyin Dist.,Taoyuan City 32849, Taiwan(R.O.C.)",(03)4837949,candy@mail.emctw.com,http://www.emctw.com,莊育清,資深經理,03-4837937,IR@mail.emctw.com,http://www.emctw.com,https://www.emctw.com/zh-TW/organization_structure/index#,34.6773599
2385,群光電子股份有限公司,群光,電子零組件業,－,新北市三重區光復路二段69號,20954200,許崑泰,呂進宗,林玉玲,資深副總經理,楊琬婷,02-66266788,1983/02/22,1999/01/05,新台幣                 10.0000元,7600531720,760053172,0,0,合併,每年,董事會,中國信託商業銀行 代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,梁華玲,廖福銘,CHICONY,"No.69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 24158, Taiwan(R.O.C.)",02-29958819,molly_lin@chicony.com,https://www.chicony.com,楊琬婷,投資人關係處長,2-6626-6788 Ext11121,Ting_yang@chicony.com,https://www.chicony.com,https://www.chicony.com/chicony/tw/investors,76.0053172
2388,威盛電子股份有限公司,威盛,半導體業,－,新北市新店區中正路535號8樓,86870786,陳文琦,陳文琦,陳文琦,董事長兼總經理,黎少倫.陳寶惠,8862-22185452,1992/09/21,1999/03/05,新台幣                 10.0000元,5555399410,555539941,0,0,合併,每年,董事會,中國信託商業銀行代理部,02- 6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,王攀發,施錦川,VIA,"8F., No.535 Chung-Cheng Road, Hsin Tien, Dist.New Taipei City, Taiwan",8862-22185453,viainform@via.com.tw,http://www.via.com.tw,利瓊書,副理,2218-5452分機867133,ir@via.com.tw,https://www.viatech.com/tw/company-overview-tw/investor-relations/,https://www.viatech.com/tw/company-overview-tw/investor-relations/corporate-governance/,55.5539941
2392,正崴精密工業股份有限公司,正崴,電子零組件業,－,新北市土城區中山路18號,22223510,郭台強,郭台強,劉素芳,特助,羅奇瑋,2269-9888,1986/07/14,1999/09/20,新台幣                 10.0000元,5123269400,512326940,0,0,合併,每年,董事會,福邦證券股份有限公司,2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,周筱姿,林冠宏,FOXLINK,"NO.18, CHUNG SHAN RD.TU CHENG DIST., NEW TAIPEI CITY TAIWAN",2268-0738,contactus@foxlink.com,www.foxlink.com,劉素芳,特助,2269-9888#99666,contactus@foxlink.com,http://www.foxlink.com.tw/_ch/1_about/ab_11csr_03.html,https://www.foxlink.com/web/%e5%85%ac%e5%8f%b8%e6%b2%bb%e7%90%86/,51.232694
2393,億光電子工業股份有限公司,億光,光電業,－,新北市樹林區中華路6之8號,34516147,葉寅夫,葉寅夫,蘇鴻彥,執行副總,陳儀真,02-26856688,1983/05/28,1999/11/04,新台幣                 10.0000元,4433930860,443393086,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,02-27023999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,辛郁婷,郭冠纓,EVERLIGHT,"No. 6-8, Zhonghua Road.Shulin Dist., New Taipei City, Taiwan",02-26856895,fn@everlight.com,www.everlight.com,黃迺浩,高級專員,02-26856688,ir@everlight.com,https://www.everlight.com/esg/,https://www.everlight.com/investor/corporate1/,44.3393086
2395,研華股份有限公司,研華,電腦及週邊設備業,－,台北市內湖區瑞光路26巷20弄1號,5155853,劉克振,陳清熙、蔡淑妍、張家豪,陳清熙,總經理,廖胤翔,(02)7732-3399,1981/09/07,1999/12/13,新台幣                 10.0000元,8641671250,864167125,0,0,合併,每年,董事會,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,梁華玲,蔡蓓華,Advantech,"No. 1, Alley 20, Lane 26, Rueiguang Road, Neihu District,Taipei 114 , Taiwan, R.O.C.",(02)2794-7301,audit.direct@advantech.com.tw,www.advantech.com,廖胤翔,資深經理,7732-3399,GraceYH.Liao@advantech.com.tw,https://esg.advantech.com/zh-tw/sustainability-management/stakeholder-engagement,https://www.advantech.com/zh-tw/investor/board-of-directors,86.4167125
2401,凌陽科技股份有限公司,凌陽,半導體業,－,新竹科學園區創新一路十九號,23821182,黃洲杰,黃洲杰,莊濟安,處長,郭明怡,03-5786005,1990/08/03,2000/01/27,新台幣                 10.0000元,5919949190,591994919,0,0,合併,每年,股東會,中信銀股務代理部,02-6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,葉東煇,張雅芸,SUNPLUS,"19,Innovation Road 1,Science-Based Industrial ParkHsin-Chu,Taiwan,R.O.C.",03-5786006,nicole@sunplus.com,www.sunplus.com,莊濟安,處長,03-5786005,ir@sunplus.com,www.sunplus.com,www.sunplus.com,59.1994919
2402,毅嘉科技股份有限公司,毅嘉,電子零組件業,－,桃園市龜山區華亞二路268號,23588039,黃秋永,曾恭勝,曾恭勝,執行長,黃彥翔,03-3973345,1989/11/07,2000/01/14,新台幣                 10.0000元,3075365330,307536533,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號B1,勤業眾信聯合會計師事務所,謝明忠,劉書琳,ICHIA,"268 HWA-YA 2ND ROAD, GUEISHAN,TAOYUAN, TAIWAN, R.O.C",03-3973536,ichia.ir@ichia.com,www.ichia.com,黃彥翔,財務長,033973345#11133,ichia.ir@ichia.com,http://www.ichia.com/index.php?option=com_content&view=article&id=263&Itemid=1138&lang=tw,http://www.ichia.com/index.php?option=com_content&view=article&id=136&Itemid=787&lang=tw,30.7536533
